id,object_id,area,confidence,class_name,x1,y1,x2,y2
40137,3,1241.6327,0.9546631,person,85.57151,195.96849,108.96294,249.04916
40137,4,4091.3386,0.9463288,person,-0.63903517,200.5079,40.147133,300.81982
40137,5,1523.7615,0.71661896,person,114.67081,228.35185,141.90567,284.30078
40137,6,347.80026,0.60677457,person,45.6121,206.32158,60.778927,229.25322
40137,7,5371.579,0.55395925,person,32.70445,217.68994,97.38855,300.73322
38069,1,107893.52,0.99843484,person,26.73836,27.378433,328.14746,385.3422
38069,2,2009.5505,0.94012326,tie,155.82928,169.6722,212.21857,205.3093
20819,1,40125.785,0.99895823,person,120.974495,44.359093,316.7366,249.33127
20819,2,7345.6924,0.8601634,person,227.52486,40.418144,288.37415,161.13759
20819,3,3525.1646,0.59215486,dog,211.63524,204.16208,304.77707,242.00935
20819,4,8055.344,0.5798174,person,78.57581,28.821938,148.03503,144.79422
20819,5,22894.875,0.5130845,person,362.7925,122.0533,514.1694,273.29752
20819,6,4693.496,0.50422066,person,530.40594,111.35562,548.59344,369.41727
20163,1,207941.81,0.99707043,person,354.80475,24.840178,782.14294,511.43796
20163,2,121368.05,0.98149043,person,54.90052,127.715004,352.40582,535.66754
50248,1,98272.74,0.9326873,dog,248.78336,111.66231,564.90906,422.52835
83619,1,73862.04,0.99216074,person,51.01866,80.12242,311.67587,363.4909
83619,2,1588.0131,0.9709266,person,211.3265,111.39437,246.09534,157.06784
83619,3,22309.295,0.9707304,person,422.59784,117.349434,539.7638,307.75708
83619,4,46613.41,0.9301651,person,305.2716,125.91426,514.861,348.31772
83619,5,2301.3662,0.87460124,person,281.8561,140.21666,322.45624,196.90038
83619,6,3100.6482,0.589706,person,315.46017,137.92992,367.905,197.05202
83619,7,669.02466,0.5734823,chair,80.64702,189.44623,122.59158,205.39644
83619,8,5657.6514,0.5507331,chair,35.580673,198.38692,116.558556,268.25354
83619,9,3737.7642,0.5460514,chair,309.02884,239.86395,340.55316,358.43158
26459,1,268628.72,0.8690245,dog,43.598145,109.51743,506.36093,690.0065
30412,1,117319.47,0.98113924,person,69.9129,64.279465,473.49008,354.97845
97035,1,67679.98,0.9975494,person,-1.3576517,73.52445,234.0816,360.98703
93650,1,109317.86,0.988771,person,183.30797,21.909317,524.6575,342.16135
93650,2,49837.13,0.7031599,person,492.71765,75.15644,710.58014,303.9114
95742,1,94401.33,0.9912699,person,161.74437,55.7217,456.31082,376.19717
93410,1,10380.55,0.9974583,suitcase,295.66306,328.26196,370.01532,467.87506
93410,2,75515.68,0.9774256,person,188.19951,62.545628,353.74652,518.70416
75203,1,220967.16,0.9991596,person,208.63702,51.880028,645.5963,557.5728
54286,1,27287.129,0.9973688,dog,410.12122,317.5083,567.128,491.30417
54286,2,20884.764,0.99590665,person,218.65724,124.86637,308.57193,357.13947
02841,1,448187.5,0.9996074,person,-8.380185,71.8588,643.8832,758.9854
02841,2,68622.52,0.9981647,person,441.59015,199.67047,655.6004,520.3211
02841,3,23115.05,0.99624604,tie,308.52377,538.46,398.24454,796.09326
02841,4,71940.37,0.9921306,person,-1.9036072,174.06952,214.90637,505.8825
89407,1,357719.25,0.9995762,person,-5.2689185,45.25801,488.8602,769.19684
65728,1,384736.53,0.9992422,person,191.90659,58.48763,722.3295,783.8267
65728,2,170865.3,0.9990701,person,230.73338,286.491,562.39685,801.6678
65728,3,54307.938,0.93030363,boat,-1.1849607,225.88448,189.81558,510.2184
75841,1,20155.268,0.98257035,person,126.332504,276.5231,295.16403,395.90405
75841,2,29836.244,0.9819502,cow,10.239307,51.60926,208.38371,202.18753
38624,1,2415.9592,0.98908013,person,125.53147,214.22984,172.42609,265.74875
38624,2,5344.8623,0.9454442,person,144.7531,299.84674,200.04456,396.5138
38624,3,4078.4102,0.9107981,person,92.21494,283.8825,135.33888,378.45667
38624,4,3050.3196,0.9081006,person,77.9012,334.09888,131.1152,391.42062
38624,5,1453.5948,0.90513426,person,16.021053,183.69273,42.487072,238.6158
38624,6,2679.1277,0.88292676,person,26.619661,265.04532,62.43947,339.8399
38624,7,2621.4084,0.8498483,person,161.37822,162.8027,188.92192,257.9754
38624,8,4959.1006,0.8262288,person,120.17773,264.20578,166.33122,371.65378
38624,9,984.54724,0.81748384,person,26.006435,313.57614,58.669872,343.71832
38624,10,458.67722,0.7401983,person,188.60555,162.62021,200.25557,201.99156
38624,11,1911.4543,0.5818488,person,104.37018,146.81964,136.96906,205.45523
38624,12,252.16165,0.5726242,person,7.1507454,185.3627,17.225595,210.39153
38624,13,144.77681,0.51656145,person,139.93834,173.10326,149.68527,187.95683
36187,1,39756.14,0.9264271,person,190.64227,52.329502,337.85995,322.37955
47095,1,78186.73,0.9984938,person,47.988926,45.526447,288.58096,370.5028
47095,2,1621.7783,0.96032256,tie,159.40225,129.09198,184.41196,193.93794
51746,1,167950.38,0.9755532,dog,135.97949,371.7694,558.75726,769.0239
51746,2,145554.97,0.83392376,person,71.323456,62.719078,611.8698,331.99286
32876,1,72952.75,0.9980358,person,41.20538,33.03299,261.91156,363.5754
21408,1,42022.67,0.9805884,person,266.48688,80.22359,448.62738,310.93927
21408,2,13287.939,0.5800779,person,159.90959,78.09966,246.21167,232.06975
64513,1,379911.88,0.99865645,person,-12.797785,87.858925,530.5564,787.0564
10527,1,9763.318,0.9962908,person,357.4362,248.75539,441.20056,365.31232
10527,2,5421.639,0.98847467,person,290.09146,289.633,363.96796,363.02087
10527,3,7416.8745,0.9847183,person,39.48144,263.39243,113.06367,364.1895
10527,4,129532.85,0.9845115,person,36.333984,94.1069,519.93243,361.95898
10527,5,6601.739,0.9612442,person,441.0056,276.8705,518.41724,362.1515
10527,6,4856.3784,0.95018375,person,405.88495,231.52885,464.6313,314.19577
10527,7,4036.9429,0.9111777,person,76.70835,214.39494,126.66312,295.2069
10527,8,3305.1985,0.89481026,person,226.81343,318.82794,291.20013,370.1615
10527,9,3427.9941,0.8937531,person,115.98058,290.09967,165.35187,359.53262
10527,10,4153.0415,0.893156,person,499.26788,181.54149,541.40314,280.10602
10527,11,2136.761,0.8923547,person,204.15005,185.69908,240.77019,244.04843
10527,12,3825.884,0.8865968,person,6.6829076,196.78421,49.120937,286.93646
10527,13,3309.6548,0.869715,person,298.5139,161.76077,333.06152,257.56052
10527,14,4039.8186,0.79872626,person,185.8276,293.87415,246.00754,361.00314
10527,15,1766.5284,0.7686728,person,423.1061,331.9782,473.03345,367.3602
10527,16,3512.5725,0.7557286,person,241.7263,273.10202,300.74933,332.61392
10527,17,2438.69,0.74346703,person,137.30843,186.06079,173.83969,252.81703
10527,18,3239.786,0.7398279,person,500.0892,304.04785,549.4197,369.723
10527,19,3860.4707,0.68160874,person,14.303827,268.67136,53.89835,366.17148
10527,20,3319.16,0.62900126,person,160.34738,219.42125,210.30937,285.85495
10527,21,1377.3356,0.61201656,person,488.82562,153.00381,509.9233,218.28754
10527,22,1838.5673,0.6027549,person,129.66644,329.07617,176.50076,368.333
10527,23,1207.9514,0.5935737,person,457.2889,145.76212,477.61185,205.19995
10527,24,6101.2725,0.5692373,person,393.5746,172.0171,466.82312,255.31259
10527,25,1959.5573,0.55206466,person,50.63076,213.29999,84.40354,271.32178
10527,26,2660.9336,0.5420728,person,172.81361,261.8207,213.52608,327.1799
45891,1,377931.16,0.9996289,person,-7.7184825,119.34339,544.8809,803.2586
21096,1,407229.2,0.99964577,person,-37.817913,109.63789,550.12177,802.2756
57043,1,319643.4,0.99909514,person,78.523926,62.500484,770.4002,524.49554
57043,2,72670.21,0.8261994,person,4.680214,163.81439,199.02324,537.74194
85413,1,77026.05,0.99943405,person,64.80635,89.93361,282.64047,443.53317
85413,2,39213.793,0.9468071,person,329.52756,97.536835,469.59564,377.4992
85413,3,50057.184,0.89535254,person,480.8718,154.09586,679.276,406.39487
85413,4,66563.23,0.8746245,truck,657.4382,20.116713,818.4296,433.57483
06392,1,114717.164,0.9945789,person,282.8055,102.46377,469.83636,715.8233
97316,1,23493.844,0.96969396,cat,212.42206,92.29392,309.9123,333.28055
47290,1,40931.92,0.9972928,person,5.4039,22.67701,252.31874,188.45044
47290,2,74805.97,0.9935473,person,16.383715,514.9615,287.3507,791.0319
47290,3,45680.703,0.6563713,person,42.870564,223.44662,254.43105,439.3693
03971,1,314826.3,0.9980027,person,16.418493,-2.3629463,568.9073,567.47
03971,2,175938.95,0.98836684,person,332.8091,85.29255,711.9941,549.285
65237,1,51877.58,0.9994551,person,555.6902,82.684135,698.13965,446.8665
65237,2,56236.56,0.99313223,person,189.43233,103.856834,470.68158,303.80957
65237,3,1193.8649,0.66478646,bottle,765.09894,264.52426,782.7739,332.0697
65237,4,23266.22,0.6363494,chair,0.9450416,271.3242,116.99787,471.80374
53017,1,65552.61,0.73273903,person,83.358025,60.38479,302.49954,359.5185
53017,2,47269.08,0.53710234,person,285.6875,76.42056,449.0597,365.75424
13769,1,395041.03,0.998874,person,-10.412392,-26.783928,460.0458,812.9103
73258,1,81235.78,0.9834693,person,308.01642,22.943521,551.17267,357.03232
73258,2,82688.55,0.97653574,person,3.6482544,35.70329,271.02478,344.9621
90278,1,373266.53,0.8024882,person,-13.712781,28.986174,711.6288,543.5941
90278,2,181378.0,0.7302014,person,501.37045,-5.922133,819.95416,563.40393
34186,1,138029.81,0.9963474,person,102.61076,35.602547,526.4132,361.2963
70594,1,79010.38,0.9907484,bird,321.27588,296.12387,630.7017,551.469
74019,1,128118.99,0.9900748,person,31.609665,47.471783,442.07507,359.6028
13486,1,24484.371,0.99750876,person,174.9164,93.894714,295.41644,297.08444
18607,1,65197.875,0.98646116,bed,12.369655,645.54443,541.42474,768.779
36048,1,41665.316,0.9915278,person,53.46151,108.32974,216.47186,363.92896
36048,2,68957.26,0.7177141,person,235.26805,33.976807,475.94598,320.4894
16283,1,361679.9,0.96739,bird,73.331985,41.206642,733.73627,588.87103
72058,1,169608.81,0.999828,person,15.858505,17.098291,516.9458,355.57986
70315,1,320203.03,0.999333,person,30.324644,59.949673,494.19186,750.2399
49076,1,421193.84,0.99993813,person,-23.191599,66.74288,599.8359,742.7866
49076,2,21203.22,0.99724275,tie,312.54715,523.9832,385.84006,813.2775
98351,1,54917.01,0.9829869,person,241.7177,64.7969,421.69806,369.9247
57164,1,71640.03,0.99172395,person,145.39355,57.83958,423.52194,315.41858
35460,1,286486.72,0.9999839,person,150.25983,77.03102,803.90735,515.3203
35460,2,46744.66,0.8351319,baseball glove,543.3629,86.11829,744.34937,318.69446
69342,1,111757.79,0.9391389,person,243.5685,1.3763225,543.4929,373.99612
69342,2,22470.654,0.9164974,person,79.12556,190.06401,220.60121,348.89456
63295,1,123163.51,0.9990803,person,-0.5447754,46.927956,445.88504,322.81345
63295,2,20701.44,0.9949712,person,400.9518,89.73749,506.16724,286.4904
63295,3,22805.549,0.8783338,sink,130.922,283.72598,420.8215,362.39307
87504,1,545443.94,0.948421,person,28.949297,23.38779,765.6649,763.76025
85614,1,154736.6,0.99046,person,402.21042,4.6851816,658.1042,609.3759
85614,2,1108.1443,0.9747451,tie,535.1666,116.4534,553.81573,175.87416
18650,1,65032.93,0.98697466,person,247.01224,33.755795,446.55545,359.6648
18650,2,18822.184,0.8823806,pottedplant,445.9942,152.17325,549.992,333.1596
18650,3,1273.5046,0.6231568,person,108.23175,154.34824,136.55093,199.31792
18650,4,15597.809,0.51753163,backpack,280.51273,140.668,421.52902,251.27797
83014,1,382999.28,0.9998312,person,-4.412079,65.58453,537.8938,771.82666
83014,2,83576.055,0.7699425,person,-6.4438014,17.659935,167.63957,497.75204
41986,1,98490.79,0.9943729,person,258.7614,31.978666,553.45306,366.1951
41986,2,86271.4,0.9119502,person,-0.40539414,45.03272,276.08203,357.0592
50867,1,124448.8,0.99972004,person,1.7708228,35.660458,386.86353,358.82626
51092,1,367411.06,0.99909365,person,133.3182,-17.708,795.7801,536.9066
20945,1,400568.8,0.99849623,person,8.168704,50.348312,578.3404,752.88904
91562,1,177883.33,0.9873217,person,200.77147,397.15515,640.1315,802.02435
91562,2,25137.135,0.95946133,sheep,296.80945,54.94756,397.42325,304.7854
91562,3,2569.5386,0.954185,person,142.02238,11.784093,194.16241,61.065586
91562,4,29707.459,0.9496625,sheep,197.94118,49.34167,312.8846,307.79453
91562,5,160035.31,0.92975193,person,23.546322,410.87646,439.38165,795.72906
91562,6,40933.61,0.9286847,horse,460.43216,55.80815,636.48035,288.3218
91562,7,29177.83,0.90355337,sheep,378.1107,47.00068,496.34875,293.77255
91562,8,35615.523,0.72720003,sheep,91.90344,45.32641,229.4568,304.24792
91562,9,37665.195,0.6274287,sheep,481.88315,65.70381,637.4958,307.74838
91562,10,1196.0367,0.51909554,person,491.94055,31.333462,525.94824,66.50306
81720,1,78324.53,0.99225473,person,320.74255,13.803976,546.7066,360.42786
81720,2,80340.625,0.900184,person,190.6337,42.416428,457.7578,343.17783
81720,3,162035.9,0.53257644,person,34.70422,45.860554,501.33963,393.10364
78031,1,49704.492,0.98651206,person,79.79316,126.77023,262.42444,398.92783
78031,2,69982.18,0.9550458,person,-8.412127,35.84272,197.30502,376.02914
84351,1,433523.12,0.9995834,person,-6.277642,81.23932,660.06067,731.8444
69078,1,18744.725,0.912051,cat,352.0545,111.6268,459.92102,285.40384
69078,2,53239.0,0.8013566,cat,4.0974665,148.40512,325.01328,314.30222
69078,3,56093.39,0.6989979,dog,7.012975,145.81885,337.07358,315.7676
58463,1,35874.137,0.52875894,aeroplane,47.102947,183.1787,395.6673,286.0984
05123,1,45704.086,0.99546665,person,114.8279,44.76293,266.38754,346.32138
05123,2,40034.785,0.98838824,person,-1.0061117,54.85577,129.30771,362.074
05123,3,361.45706,0.50857997,cell phone,158.44466,214.28586,177.02155,233.74321
53924,1,296038.97,0.99467134,person,15.775857,-7.576634,533.01794,564.7646
53924,2,58902.918,0.662354,knife,106.45875,220.99957,315.3326,503.0019
90481,1,198594.77,0.9899481,person,250.5667,61.01111,700.7583,502.145
30847,1,25682.97,0.98812115,person,-3.5723393,216.83824,148.819,385.37125
30847,2,25815.666,0.7708064,person,-1.2901894,25.089022,146.01045,200.34735
71392,1,48292.453,0.99808896,dog,34.502495,396.53232,195.81201,695.9099
71392,2,97623.85,0.9504432,sofa,296.46844,63.10181,608.6361,375.83072
71392,3,100238.875,0.81982356,sofa,0.98813856,60.56777,289.02728,408.5721
25640,1,191965.83,0.9946622,person,388.0254,39.915173,801.4352,504.26273
25640,2,162139.48,0.98423856,person,-19.461353,138.3765,413.835,512.5765
25640,3,1850.1193,0.86847574,cell phone,115.76263,203.90273,180.49046,232.48578
25640,4,355642.56,0.7563486,bed,32.091904,24.238705,759.0898,513.4321
52931,1,87113.75,0.7062373,person,-1.3597195,35.33036,254.54066,375.7509
50461,1,155291.42,0.9979702,person,15.154255,6.2050414,299.5766,552.19385
50461,2,28042.61,0.9872019,person,594.0726,137.30629,709.4308,380.39786
50461,3,293616.5,0.9549739,person,252.13086,14.104023,798.17816,551.8166
50461,4,527.0581,0.63162756,bottle,111.53102,102.21001,124.75126,142.07753
50461,5,524.9794,0.52929,bottle,96.07025,105.050385,108.76833,146.39359
83941,1,425419.34,0.8009778,person,-18.122776,33.69657,564.03046,764.4652
70654,1,18525.09,0.9971343,person,262.9563,113.26379,340.7499,351.39505
70654,2,30564.002,0.98969555,person,34.74732,139.6958,162.9189,378.1574
70654,3,4049.5461,0.9527022,person,429.07382,233.60869,477.90024,316.5463
70654,4,5157.4844,0.9462842,person,490.32526,221.95969,538.0498,330.02744
70654,5,18739.96,0.88538593,person,330.5253,128.45961,420.87155,335.8834
70654,6,11304.466,0.7987586,handbag,32.88737,196.9537,119.65275,327.24146
70654,7,2259.5251,0.72864276,person,219.85933,229.76707,253.04129,297.86206
70654,8,2295.3325,0.7212947,person,472.20734,216.04512,497.75555,305.88828
70654,9,23483.963,0.5974504,handbag,33.599567,163.1834,160.64206,348.03464
71398,1,211526.02,0.9910657,person,123.51098,226.92249,531.75085,745.06396
71398,2,12019.728,0.98560196,tie,308.23413,462.33563,360.256,693.387
71398,3,16176.613,0.9838914,clock,654.13135,4.577299,784.87744,128.3027
71398,4,9556.703,0.5261586,cup,702.04694,661.65845,775.52106,791.7274
37182,1,126591.84,0.9971321,person,20.88636,59.522293,434.42813,365.6385
48920,1,45473.633,0.73425055,person,710.3638,151.0139,824.1403,550.68884
06439,1,348112.5,0.99942493,person,14.80663,88.60954,512.75696,787.7004
05798,1,138066.6,0.9961157,person,68.83087,40.131348,264.16293,746.9615
05798,2,152071.31,0.97953033,person,355.33017,79.984024,591.0109,725.2268
05798,3,127711.67,0.97533697,person,224.25787,46.82881,412.73203,724.4372
59261,1,243057.56,0.9949566,person,120.529495,22.492453,593.2366,536.6746
09831,1,210173.81,0.9992832,person,14.970471,51.205765,550.7612,443.4742
09831,2,147751.44,0.5447275,sofa,28.2768,177.03867,534.6347,468.83115
35412,1,323514.4,0.95835865,person,158.81462,-10.417732,764.38086,523.81683
35412,2,370218.97,0.75149465,tvmonitor,80.56749,-24.11728,750.7044,528.3355
89170,1,69208.11,0.97885454,person,186.6026,76.85235,426.73453,365.06107
89170,2,15621.799,0.89180976,handbag,340.76883,112.57129,431.2004,285.31845
30276,1,89507.15,0.9910543,person,184.45676,108.58441,541.7939,359.06818
30276,2,278.08408,0.81114453,sports ball,176.52739,147.28174,194.0287,163.17107
81263,1,89729.484,0.99981654,person,-5.453623,49.499466,275.60284,368.75735
32089,1,84614.445,0.9973514,person,147.8243,26.985518,411.68903,347.65906
32089,2,9135.381,0.974477,wine glass,240.1786,171.7531,307.59705,307.2558
71052,1,82639.984,0.99918145,person,26.217579,63.25713,282.69406,385.46988
45960,1,317243.47,0.9979325,person,148.52557,57.64456,796.75964,547.041
19630,1,396723.6,0.7911015,person,15.357911,-3.6875532,721.2772,558.3081
18275,1,80976.53,0.9718105,person,462.3182,147.26288,742.941,435.82297
45836,1,72063.94,0.9858176,person,159.83011,54.414165,381.61646,379.3392
45836,2,69958.4,0.9791558,person,2.2636404,76.278336,210.80894,411.73734
45836,3,65924.56,0.9699309,person,322.98602,115.992584,548.7726,407.96994
87610,1,189535.58,0.9995263,person,201.04634,62.08744,620.6329,513.8073
87610,2,260653.22,0.5888795,bench,44.831146,205.15184,741.5035,579.2922
49128,1,79247.07,0.98323643,person,24.95398,11.52566,253.00516,359.02252
49128,2,59777.72,0.9816792,person,54.79014,133.43243,304.45514,372.86414
49128,3,64671.39,0.9797697,person,269.2013,132.8003,539.9327,371.67688
49128,4,13387.393,0.82830805,person,160.26208,1.7408141,252.14648,147.43903
49128,5,27664.77,0.8152246,person,314.48486,6.149462,473.6018,180.01384
49128,6,41081.223,0.5831131,person,234.0287,54.646957,379.3891,337.26328
73652,1,163023.45,0.9988634,person,141.41492,382.66443,536.1366,795.67303
73652,2,42960.465,0.9840137,person,4.219994,402.36386,132.53827,737.16003
73652,3,37682.094,0.6633793,person,119.19497,423.57782,247.91417,716.3243
73652,4,5314.9946,0.61325926,person,474.331,518.7057,527.80273,618.1039
45780,1,118477.05,0.9910255,person,200.71788,213.45468,499.0459,610.59155
45780,2,19736.305,0.97261727,chair,732.9899,268.2112,822.64124,488.3564
45780,3,48577.69,0.9375254,person,393.63132,200.4267,608.3362,426.68002
45780,4,242671.14,0.52607685,sofa,50.164692,260.89548,758.2841,603.5935
45780,5,227449.66,0.52581584,bed,63.80518,296.49973,735.14355,635.30005
45780,6,1955.0066,0.5023663,chair,729.0306,253.65016,800.3717,281.0538
58301,1,34673.71,0.9441154,person,229.03036,90.17276,393.34225,301.1965
58301,2,4604.993,0.5999323,person,286.93045,67.51737,343.61313,148.759
58301,3,5970.0923,0.5762542,backpack,316.31158,153.23846,388.2647,236.21043
58301,4,40472.207,0.54598486,person,81.51626,135.73273,291.9849,328.0284
45291,1,140809.92,0.99947464,person,20.361477,47.554787,443.93735,379.98618
45291,2,53119.293,0.98884434,person,339.3623,92.33724,539.53735,357.70145
50473,1,12398.973,0.94706273,wine glass,154.58989,140.64293,232.86758,299.0402
89475,1,352754.88,0.9988991,person,48.274277,-13.377526,480.4393,802.87286
02769,1,38082.31,0.60783726,person,51.458412,563.94293,232.04579,774.8232
02769,2,24167.674,0.52140224,donut,46.95015,326.62186,228.36739,459.83783
13964,1,147641.38,0.91271126,person,59.79899,78.36333,295.35284,705.1473
15690,1,71322.02,0.99401844,person,214.85585,98.81473,498.14658,350.5774
15690,2,15818.051,0.93746996,person,191.78651,109.89019,283.89548,281.62213
15690,3,38454.098,0.9147352,person,417.75732,21.020788,539.6255,336.5593
15690,4,66694.516,0.76389897,person,-0.3189894,141.52896,301.16647,362.74863
15690,5,22149.768,0.6416015,person,492.3092,-33.559208,548.226,362.56082
06239,1,101111.586,0.99924934,person,120.48706,114.484406,351.7383,551.7213
06239,2,142083.64,0.99748856,person,506.2237,96.403465,817.6371,552.6576
94678,1,310172.84,0.9562542,person,158.76913,51.021328,796.7184,537.22437
39164,1,48258.734,0.99932367,person,75.614044,48.08932,227.55765,365.69885
71839,1,342407.12,0.9998759,person,23.534777,15.762316,678.0887,538.87756
71839,2,11675.69,0.99681073,tie,228.63142,424.7507,325.1016,545.7797
71839,3,134553.06,0.5769775,person,485.98788,25.607506,753.9183,527.80164
74861,1,129996.94,0.9983615,person,490.3344,56.357414,741.2508,574.4461
74861,2,119212.91,0.99593073,person,211.23283,50.397156,436.26685,580.1522
74861,3,12726.687,0.8701382,handbag,178.35492,354.13828,271.9796,490.0713
80532,1,13464.788,0.9374434,teddy bear,223.20036,85.983315,328.9219,213.3442
80532,2,19830.418,0.936196,person,158.60043,339.29352,285.333,495.76804
80532,3,23471.066,0.7802027,person,140.79854,603.38367,283.25436,768.144
20134,1,225618.22,0.96149004,orange,195.20467,169.59776,640.0503,676.78094
96531,1,10392.687,0.9899175,person,84.46951,498.2841,169.93898,619.8794
96531,2,6031.026,0.98103935,person,17.375916,525.07935,85.6499,613.415
96531,3,2554.9307,0.94766957,person,175.6882,192.61678,215.26396,257.17474
96531,4,8764.35,0.94625366,person,163.34358,530.0608,237.6263,648.0472
96531,5,2288.2136,0.8926617,person,108.68298,180.77603,145.87482,242.30066
96531,6,17575.33,0.88000226,person,-0.6869096,163.2476,112.91319,317.95987
96531,7,1727.416,0.7891048,person,157.71309,188.43869,186.16727,249.14738
96531,8,1781.533,0.59585154,person,144.9955,192.66875,177.35588,247.72165
06798,1,13859.715,0.9987408,person,401.79037,145.86339,471.3451,345.12686
06798,2,13069.842,0.9961733,person,269.07953,157.40176,338.46124,345.77765
06798,3,13745.071,0.99508023,person,476.8097,141.22522,548.2816,333.5395
06798,4,13348.568,0.9878178,person,18.338238,138.03778,81.62528,348.9588
06798,5,14518.015,0.9435176,person,331.2039,150.37006,403.18982,352.04855
06798,6,3585.847,0.94287395,person,79.43733,195.44707,118.430725,287.40744
06798,7,10537.546,0.93819404,person,209.02274,160.70006,273.7121,323.59464
06798,8,12488.371,0.6929749,person,359.26254,149.81357,422.35318,347.7569
06798,9,98.7415,0.53274405,tie,352.29642,190.27264,359.86227,203.32358
62017,1,160885.4,0.93937266,person,72.971725,11.134459,554.6285,345.1595
63702,1,118589.28,0.8653591,person,-2.3898582,57.34225,379.6583,367.74628
63702,2,183532.38,0.71007884,tvmonitor,6.9108653,40.762596,538.31,386.13837
63702,3,97484.72,0.6769652,person,264.75507,19.142893,556.32526,353.4868
58326,1,43130.902,0.9978606,person,105.027626,83.99957,244.48291,393.2808
58326,2,70902.28,0.97351336,horse,-1.0137925,56.282795,210.6779,391.2146
82356,1,78153.15,0.997237,dog,13.112898,22.628075,244.89037,359.81854
37250,1,7913.913,0.9941677,person,184.29619,29.546877,232.45497,193.87646
37250,2,7465.2583,0.9855505,person,15.347583,40.028236,67.37662,183.51079
37250,3,32238.379,0.98222053,dog,58.55713,216.79663,245.71272,389.05106
37250,4,4793.5913,0.97930837,person,123.66878,40.349438,157.88605,180.44218
37250,5,8178.505,0.9617504,person,51.544888,34.526333,105.39201,186.41011
37250,6,7293.112,0.95812815,person,241.1465,28.63878,285.0013,194.94006
37250,7,5101.1157,0.9529306,person,90.99501,45.97989,128.52032,181.91788
37250,8,5009.51,0.9525339,person,226.58997,36.255043,259.56143,188.18973
37250,9,4317.3633,0.9385198,person,154.39272,44.74476,185.51727,183.4572
24197,1,13765.895,0.9982507,person,103.69603,262.67444,207.26944,395.58398
24197,2,1088.7151,0.7709974,tie,173.6874,343.10556,196.52586,390.7758
69018,1,85640.0,0.9999552,person,135.07191,127.35513,304.0161,634.26807
69018,2,6924.341,0.9970211,clock,372.72675,105.133995,459.91788,184.54965
90582,1,90298.81,0.9972918,person,267.61237,18.29065,508.2105,393.60034
92146,1,169405.28,0.99324244,person,73.199905,198.11665,375.8971,757.7692
83074,1,282162.1,0.9995157,person,111.01687,55.194374,724.1279,515.408
75210,1,366800.3,0.99951535,person,-17.69726,91.789474,544.2817,744.4835
75210,2,18631.695,0.81621146,tie,203.55208,611.3352,309.9306,786.48047
08259,1,81715.586,0.9715926,person,98.454506,47.331367,372.75467,345.23706
26930,1,12588.8955,0.998179,person,131.383,223.1543,197.79675,412.70682
26930,2,18255.201,0.99789786,person,73.27786,228.64441,156.15439,448.91428
26930,3,21665.69,0.9977936,person,614.1875,286.0637,698.6974,542.4324
26930,4,19954.877,0.97178006,person,675.433,264.55292,749.7451,533.08075
26930,5,27879.635,0.9459227,car,401.82538,290.79538,639.0741,408.30765
26930,6,13968.665,0.9038381,person,772.3557,258.6874,821.57874,542.4706
26930,7,2071.7378,0.87198085,person,103.16795,207.8637,136.52736,269.96725
26930,8,2185.3833,0.80499744,person,678.7803,185.31923,707.29913,261.94864
26930,9,10742.231,0.77887404,person,-0.5022199,248.64565,70.86047,399.17572
26930,10,1864.7219,0.7471162,person,640.5582,186.95927,665.6917,261.152
26930,11,1661.494,0.69357896,person,658.7519,193.28468,683.27814,261.0282
26930,12,16344.946,0.6140077,person,247.57999,305.3021,334.5157,493.314
75410,1,69656.68,0.9964892,dog,109.677155,70.393814,351.78558,358.10245
72456,1,43154.215,0.98514235,person,45.411594,29.51596,253.6094,236.79103
80347,1,428041.7,0.9999614,person,-1.3877282,60.499893,618.6096,750.89264
67319,1,318632.84,0.9999237,person,21.229025,159.17358,523.7861,793.19684
53678,1,84071.23,0.9791141,person,203.13551,34.32611,433.07062,399.95636
57029,1,99417.1,0.99878556,person,6.8058157,31.498306,292.1056,379.96368
71826,1,156326.58,0.9985083,person,242.68217,64.22538,610.8495,488.83282
89573,1,298464.34,0.9814233,person,12.200032,57.9863,436.75507,760.99146
89573,2,150191.36,0.9226926,chair,-15.139522,288.7957,301.34436,763.3581
67402,1,52091.92,0.99656796,person,252.79129,44.151783,477.30457,276.17334
67402,2,21449.264,0.9895879,person,59.91339,133.07521,222.55843,264.95297
67402,3,1054.6743,0.9870156,wine glass,226.70525,233.32686,250.72273,277.23962
67402,4,36988.402,0.981564,person,318.1142,165.04828,476.62927,398.3914
67402,5,19139.168,0.97432965,chair,335.79535,275.22952,483.59955,404.71954
67402,6,54509.457,0.9553222,diningtable,29.127834,237.9502,343.50598,411.33838
67402,7,242.17188,0.73133695,tie,365.8321,87.14522,382.91614,101.32054
67402,8,4579.5,0.6505242,chair,305.72684,202.6425,352.07117,301.45718
67402,9,1189.612,0.6019154,vase,126.5094,254.33055,152.48138,300.13422
67402,10,1189.612,0.58369344,cup,126.5094,254.33055,152.48138,300.13422
65139,1,191423.17,0.9649581,person,144.00017,68.851326,569.05725,519.1983
36597,1,80436.43,0.9996394,person,67.87143,405.63312,276.19284,791.75006
36597,2,58228.074,0.99771756,person,272.61115,395.6965,421.35938,787.1504
36597,3,9056.971,0.9909826,tie,167.15454,498.29608,206.82611,726.59485
